xi,v2_xi,absF,reF,imF
7942,1,4.695012019232317e-06,4.673450770934414e-06,4.494393756542119e-07
7943,0,4.695012019232317e-06,4.673622785113235e-06,4.476470967250049e-07
7944,3,4.695012019232304e-06,4.67379411194905e-06,4.458547519609808e-07
7945,0,4.695012019232318e-06,4.6739647514167014e-06,4.4406234162574097e-07
7946,1,4.695012019232318e-06,4.674134703491054e-06,4.4226986598288887e-07
7947,0,4.695012019232317e-06,4.674303968147126e-06,4.404773252960425e-07
7948,2,4.695012019232317e-06,4.674472545360024e-06,4.386847198288283e-07
7949,0,4.695012019232318e-06,4.674640435104957e-06,4.368920498448822e-07
7950,1,4.695012019232319e-06,4.674807637357233e-06,4.350993156078495e-07
7951,0,4.695012019232318e-06,4.67497415209226e-06,4.3330651738138524e-07
7952,4,4.695012019232305e-06,4.675139979285538e-06,4.3151365542915226e-07
7953,0,4.6950120192323196e-06,4.675305118912718e-06,4.2972073001482796e-07
7954,1,4.6950120192323196e-06,4.675469570949473e-06,4.279277414020917e-07
7955,0,4.69501201923232e-06,4.675633335371631e-06,4.261346898546368e-07
7956,2,4.69501201923232e-06,4.6757964121551064e-06,4.2434157563616483e-07
7957,0,4.69501201923232e-06,4.6759588012759165e-06,4.225483990103866e-07
7958,1,4.69501201923232e-06,4.6761205027101796e-06,4.2075516024102194e-07
7959,0,4.695012019232321e-06,4.6762815164341144e-06,4.189618595918e-07
7960,3,4.695012019232307e-06,4.676441842424025e-06,4.1716849732645764e-07
7961,0,4.695012019232321e-06,4.6766014806563765e-06,4.153750737087458e-07
7962,1,4.695012019232322e-06,4.6767604311076486e-06,4.135815890024169e-07
7963,0,4.695012019232321e-06,4.676918693754478e-06,4.117880434712376e-07
7964,2,4.695012019232322e-06,4.67707626857359e-06,4.099944373789819e-07
7965,0,4.695012019232321e-06,4.67723315554181e-06,4.0820077098943295e-07
7966,1,4.695012019232322e-06,4.677389354636065e-06,4.064070445663827e-07
7967,0,4.695012019232322e-06,4.677544865833383e-06,4.0461325837363177e-07
7968,5,4.695012019232309e-06,4.67769968911088e-06,4.028194126749887e-07
7969,0,4.695012019232323e-06,4.677853824445826e-06,4.010255077342752e-07
7970,1,4.695012019232323e-06,4.678007271815513e-06,3.99231543815315e-07
7971,0,4.695012019232324e-06,4.6781600311973865e-06,3.9743752118194474e-07
7972,2,4.695012019232324e-06,4.678312102568981e-06,3.9564344009800886e-07
7973,0,4.695012019232324e-06,4.67846348590793e-06,3.9384930082736034e-07
7974,1,4.695012019232325e-06,4.6786141811919725e-06,3.9205510363386054e-07
7975,0,4.695012019232324e-06,4.678764188398943e-06,3.9026084878137954e-07
7976,3,4.69501201923231e-06,4.678913507506769e-06,3.884665365337947e-07
7977,0,4.695012019232325e-06,4.67906213849353e-06,3.866721671549963e-07
7978,1,4.695012019232325e-06,4.679210081337326e-06,3.848777409088763e-07
7979,0,4.695012019232325e-06,4.6793573360164145e-06,3.830832580593395e-07
7980,2,4.6950120192323255e-06,4.679503902509137e-06,3.812887188702979e-07
7981,0,4.695012019232325e-06,4.679649780793938e-06,3.7949412360567185e-07
7982,1,4.695012019232325e-06,4.6797949708493655e-06,3.7769947252938997e-07
7983,0,4.6950120192323255e-06,4.679939472654065e-06,3.759047659053889e-07
7984,4,4.695012019232312e-06,4.6800832861867725e-06,3.7411000399761245e-07
7985,0,4.695012019232326e-06,4.680226411426377e-06,3.72315187070017e-07
7986,1,4.6950120192323255e-06,4.680368848351788e-06,3.7052031538656047e-07
7987,0,4.6950120192323255e-06,4.680510596942073e-06,3.6872538921121306e-07
7988,2,4.6950120192323255e-06,4.680651657176384e-06,3.6693040880795213e-07
7989,0,4.695012019232326e-06,4.680792029033976e-06,3.651353744407627e-07
7990,1,4.6950120192323255e-06,4.680931712494204e-06,3.63340286373638e-07
7991,0,4.695012019232326e-06,4.6810707075365264e-06,3.6154514487057905e-07
7992,3,4.695012019232313e-06,4.681209014140486e-06,3.597499501955936e-07
7993,0,4.695012019232326e-06,4.681346632285785e-06,3.5795470261270156e-07
7994,1,4.695012019232327e-06,4.681483561952142e-06,3.561594023859244e-07
7995,0,4.695012019232326e-06,4.681619803119432e-06,3.5436404977929517e-07
7996,2,4.695012019232327e-06,4.681755355767619e-06,3.525686450568539e-07
7997,0,4.695012019232327e-06,4.681890219876768e-06,3.507731884826482e-07
7998,1,4.695012019232327e-06,4.682024395427043e-06,3.489776803207333e-07
7999,0,4.695012019232327e-06,4.682157882398714e-06,3.47182120835172e-07
8000,6,4.6950120192323145e-06,4.682290680772133e-06,3.4538651029003355e-07
8001,0,4.695012019232328e-06,4.682422790527811e-06,3.435908489493989e-07
8002,1,4.695012019232328e-06,4.682554211646278e-06,3.417951370773504e-07
8003,0,4.695012019232328e-06,4.68268494410822e-06,3.3999937493798187e-07
8004,2,4.695012019232329e-06,4.682814987894411e-06,3.3820356279539337e-07
8005,0,4.695012019232328e-06,4.682944342985723e-06,3.364077009136925e-07
8006,1,4.695012019232329e-06,4.683073009363136e-06,3.3461178955699397e-07
8007,0,4.695012019232328e-06,4.683200987007723e-06,3.3281582898941997e-07
8008,3,4.695012019232315e-06,4.6833282759006526e-06,3.310198194750989e-07
8009,0,4.69501201923233e-06,4.683454876023243e-06,3.2922376127817014e-07
8010,1,4.69501201923233e-06,4.683580787356835e-06,3.274276546627745e-07
8011,0,4.69501201923233e-06,4.683706009882925e-06,3.2563149989306376e-07
8012,2,4.695012019232329e-06,4.683830543583096e-06,3.2383529723319585e-07
8013,0,4.69501201923233e-06,4.683954388439035e-06,3.2203904694733565e-07
8014,1,4.6950120192323306e-06,4.684077544432526e-06,3.2024274929965525e-07
8015,0,4.6950120192323306e-06,4.684200011545457e-06,3.184464045543334e-07
8016,4,4.695012019232316e-06,4.684321789759804e-06,3.166500129755552e-07
8017,0,4.6950120192323306e-06,4.684442879057699e-06,3.14853574827516e-07
8018,1,4.6950120192323306e-06,4.68456327942129e-06,3.1305709037441276e-07
8019,0,4.695012019232331e-06,4.684682990832886e-06,3.1126055988045264e-07
8020,2,4.695012019232331e-06,4.684802013274881e-06,3.094639836098489e-07
8021,0,4.695012019232331e-06,4.684920346729769e-06,3.0766736182682127e-07
8022,1,4.695012019232331e-06,4.685037991180147e-06,3.058706947955965e-07
8023,0,4.695012019232331e-06,4.6851549466087155e-06,3.0407398278040776e-07
8024,3,4.695012019232319e-06,4.685271212998259e-06,3.022772260454941e-07
8025,0,4.695012019232332e-06,4.685386790331718e-06,3.004804248551046e-07
8026,1,4.695012019232333e-06,4.6855016785920555e-06,2.9868357947348944e-07
8027,0,4.695012019232333e-06,4.6856158777623885e-06,2.9688669016490907e-07
8028,2,4.695012019232333e-06,4.6857293878259205e-06,2.950897571936294e-07
8029,0,4.695012019232333e-06,4.685842208765959e-06,2.932927808239228e-07
8030,1,4.695012019232334e-06,4.685954340565912e-06,2.9149576132006803e-07
8031,0,4.695012019232334e-06,4.6860657832092874e-06,2.8969869894635015e-07
8032,5,4.69501201923232e-06,4.686176536679682e-06,2.879015939670598e-07
8033,0,4.695012019232335e-06,4.686286600960849e-06,2.861044466464969e-07
8034,1,4.695012019232335e-06,4.686395976036559e-06,2.8430725724896303e-07
8035,0,4.695012019232334e-06,4.686504661890741e-06,2.82510026038769e-07
8036,2,4.695012019232334e-06,4.686612658507412e-06,2.80712753280231e-07
8037,0,4.695012019232335e-06,4.686719965870688e-06,2.7891543923767145e-07
8038,1,4.695012019232335e-06,4.686826583964787e-06,2.771180841754187e-07
8039,0,4.695012019232335e-06,4.686932512774028e-06,2.753206883578071e-07
8040,3,4.695012019232321e-06,4.687037752282821e-06,2.735232520491764e-07
8041,0,4.695012019232335e-06,4.687142302475728e-06,2.7172577551387534e-07
8042,1,4.695012019232335e-06,4.687246163337332e-06,2.6992825901625374e-07
8043,0,4.695012019232336e-06,4.687349334852373e-06,2.6813070282067065e-07
8044,2,4.695012019232336e-06,4.6874518170056764e-06,2.6633310719149e-07
8045,0,4.695012019232336e-06,4.687553609782171e-06,2.645354723930817e-07
8046,1,4.695012019232336e-06,4.687654713166886e-06,2.6273779868982124e-07
8047,0,4.695012019232336e-06,4.6877551271449525e-06,2.6094008634609e-07
8048,4,4.695012019232322e-06,4.687854851701589e-06,2.5914233562627406e-07
8049,0,4.6950120192323365e-06,4.6879538868221705e-06,2.573445467947684e-07
8050,1,4.6950120192323365e-06,4.68805223249209e-06,2.5554672011596897e-07
8051,0,4.6950120192323365e-06,4.688149888696899e-06,2.5374885585428035e-07
8052,2,4.6950120192323365e-06,4.688246855422234e-06,2.519509542741117e-07
8053,0,4.6950120192323365e-06,4.6883431326538356e-06,2.5015301563987805e-07
8054,1,4.695012019232337e-06,4.6884387203775435e-06,2.483550402159994e-07
8055,0,4.695012019232337e-06,4.6885336185793e-06,2.465570282669017e-07
8056,3,4.695012019232325e-06,4.688627827245135e-06,2.4475898005701504e-07
8057,0,4.695012019232338e-06,4.688721346361234e-06,2.4296089585077796e-07
8058,1,4.695012019232337e-06,4.688814175913802e-06,2.411627759126301e-07
8059,0,4.695012019232337e-06,4.688906315889201e-06,2.39364620507019e-07
8060,2,4.695012019232337e-06,4.6889977662738805e-06,2.3756642989839689e-07
8061,0,4.695012019232338e-06,4.689088527054391e-06,2.3576820435122096e-07
8062,1,4.695012019232339e-06,4.689178598217384e-06,2.3396994412995373e-07
8063,0,4.695012019232338e-06,4.689267979749612e-06,2.321716494990627e-07
8064,7,4.695012019232542e-06,4.689356671638134e-06,2.3037332072303052e-07
8065,0,4.695012019232339e-06,4.6894446738692965e-06,2.2857495806630484e-07
8066,1,4.695012019232339e-06,4.689531986430767e-06,2.267765617933982e-07
8067,0,4.69501201923234e-06,4.689618609309501e-06,2.249781321687882e-07
8068,2,4.69501201923234e-06,4.689704542492759e-06,2.231796694569673e-07
8069,0,4.69501201923234e-06,4.689789785967902e-06,2.2138117392243284e-07
8070,1,4.695012019232341e-06,4.689874339722395e-06,2.1958264582968695e-07
8071,0,4.69501201923234e-06,4.689958203743802e-06,2.1778408544323662e-07
8072,3,4.695012019232326e-06,4.690041378019776e-06,2.159854930275929e-07
8073,0,4.695012019232341e-06,4.690123862538125e-06,2.1418686884727402e-07
8074,1,4.695012019232341e-06,4.6902056572866775e-06,2.1238821316679922e-07
8075,0,4.695012019232341e-06,4.690286762253418e-06,2.1058952625069487e-07
8076,2,4.695012019232342e-06,4.690367177426418e-06,2.0879080836349122e-07
8077,0,4.695012019232341e-06,4.690446902793851e-06,2.0699205976972315e-07
8078,1,4.695012019232342e-06,4.690525938343993e-06,2.0519328073393003e-07
8079,0,4.695012019232342e-06,4.6906042840652185e-06,2.0339447152065574e-07
8080,4,4.695012019232328e-06,4.690681939945993e-06,2.015956323944479e-07
8081,0,4.6950120192323424e-06,4.690758905974937e-06,1.9979676361986105e-07
8082,1,4.6950120192323424e-06,4.690835182140689e-06,1.979978654614504e-07
8083,0,4.6950120192323424e-06,4.690910768432045e-06,1.9619893818377797e-07
8084,2,4.6950120192323424e-06,4.6909856648378885e-06,1.9439998205140935e-07
8085,0,4.695012019232343e-06,4.691059871347207e-06,1.9260099732891452e-07
8086,1,4.695012019232344e-06,4.691133387949084e-06,1.9080198428086748e-07
8087,0,4.695012019232344e-06,4.691206214632709e-06,1.890029431718466e-07
8088,3,4.6950120192323306e-06,4.691278351387358e-06,1.8720387426643366e-07
8089,0,4.695012019232345e-06,4.691349798202462e-06,1.8540477782921677e-07
8090,1,4.695012019232344e-06,4.691420555067472e-06,1.8360565412478484e-07
8091,0,4.695012019232345e-06,4.691490621971997e-06,1.8180650341773296e-07
8092,2,4.695012019232345e-06,4.691559998905732e-06,1.8000732597265965e-07
8093,0,4.695012019232345e-06,4.691628685858474e-06,1.7820812205416738e-07
8094,1,4.695012019232346e-06,4.691696682820121e-06,1.764088919268624e-07
8095,0,4.695012019232345e-06,4.6917639897806716e-06,1.74609635855355e-07
8096,5,4.695012019232332e-06,4.691830606730215e-06,1.7281035410425862e-07
8097,0,4.695012019232346e-06,4.691896533658995e-06,1.7101104693819257e-07
8098,1,4.695012019232346e-06,4.691961770557274e-06,1.6921171462177686e-07
8099,0,4.695012019232347e-06,4.692026317415472e-06,1.6741235741963724e-07
8100,2,4.695012019232346e-06,4.692090174224095e-06,1.6561297559640257e-07
8101,0,4.695012019232347e-06,4.692153340973754e-06,1.638135694167053e-07
8102,1,4.695012019232347e-06,4.692215817655156e-06,1.6201413914518162e-07
8103,0,4.6950120192323475e-06,4.6922776042591154e-06,1.6021468504647106e-07
8104,3,4.695012019232334e-06,4.69233870077653e-06,1.5841520738521636e-07
8105,0,4.6950120192323475e-06,4.692399107198456e-06,1.5661570642606546e-07
8106,1,4.6950120192323475e-06,4.692458823515969e-06,1.5481618243366703e-07
8107,0,4.6950120192323475e-06,4.692517849720299e-06,1.5301663567267487e-07
8108,2,4.695012019232348e-06,4.692576185802767e-06,1.512170664077458e-07
8109,0,4.695012019232348e-06,4.692633831754792e-06,1.4941747490353988e-07
8110,1,4.695012019232348e-06,4.692690787567896e-06,1.4761786142472047e-07
8111,0,4.6950120192323475e-06,4.6927470532337035e-06,1.458182262359541e-07
8112,4,4.695012019232335e-06,4.692802628743926e-06,1.440185696019101e-07
8113,0,4.695012019232348e-06,4.69285751409043e-06,1.4221889178726272e-07
8114,1,4.695012019232349e-06,4.692911709265105e-06,1.4041919305668667e-07
8115,0,4.695012019232349e-06,4.692965214259991e-06,1.3861947367486148e-07
8116,2,4.695012019232348e-06,4.69301802906722e-06,1.3681973390646934e-07
8117,0,4.695012019232349e-06,4.693070153679027e-06,1.3501997401619536e-07
8118,1,4.695012019232349e-06,4.693121588087743e-06,1.3322019426872765e-07
8119,0,4.695012019232348e-06,4.693172332285805e-06,1.3142039492875722e-07
8120,3,4.695012019232336e-06,4.693222386265738e-06,1.2962057626097762e-07
8121,0,4.695012019232349e-06,4.6932717500202185e-06,1.278207385300867e-07
8122,1,4.695012019232349e-06,4.6933204235419474e-06,1.2602088200078293e-07
8123,0,4.69501201923235e-06,4.693368406823781e-06,1.2422100693776898e-07
8124,2,4.69501201923235e-06,4.69341569985866e-06,1.2242111360574986e-07
8125,0,4.69501201923235e-06,4.693462302639631e-06,1.2062120226943332e-07
8126,1,4.69501201923235e-06,4.693508215159839e-06,1.1882127319352974e-07
8127,0,4.69501201923235e-06,4.693553437412533e-06,1.1702132664275211e-07
8128,6,4.6950120192323365e-06,4.693597969391047e-06,1.1522136288181563e-07
8129,0,4.695012019232351e-06,4.6936418110888745e-06,1.134213821754394e-07
8130,1,4.695012019232352e-06,4.693684962499526e-06,1.1162138478834302e-07
8131,0,4.695012019232351e-06,4.693727423616668e-06,1.0982137098524983e-07
8132,2,4.695012019232352e-06,4.693769194434057e-06,1.0802134103088527e-07
8133,0,4.695012019232353e-06,4.693810274945549e-06,1.0622129518997718e-07
8134,1,4.695012019232352e-06,4.693850665145103e-06,1.0442123372725572e-07
8135,0,4.695012019232353e-06,4.693890365026779e-06,1.0262115690745333e-07
8136,3,4.695012019232339e-06,4.693929374584724e-06,1.0082106499530443e-07
8137,0,4.6950120192323534e-06,4.693967693813243e-06,9.902095825554683e-08
8138,1,4.695012019232354e-06,4.694005322706658e-06,9.722083695291874e-08
8139,0,4.695012019232354e-06,4.69404226125945e-06,9.542070135216177e-08
8140,2,4.695012019232354e-06,4.694078509466185e-06,9.362055171801926e-08
8141,0,4.695012019232355e-06,4.694114067321534e-06,9.18203883152366e-08
8142,1,4.695012019232354e-06,4.6941489348202645e-06,9.002021140856128e-08
8143,0,4.695012019232355e-06,4.694183111957252e-06,8.822002126274269e-08
8144,4,4.695012019232341e-06,4.694216598727455e-06,8.641981814253197e-08
8145,0,4.695012019232354e-06,4.694249395125989e-06,8.461960231268319e-08
8146,1,4.695012019232354e-06,4.694281501147991e-06,8.281937403795073e-08
8147,0,4.695012019232355e-06,4.694312916788752e-06,8.101913358309184e-08
8148,2,4.695012019232355e-06,4.694343642043652e-06,7.921888121286529e-08
8149,0,4.695012019232355e-06,4.694373676908172e-06,7.741861719203161e-08
8150,1,4.695012019232355e-06,4.6944030213778954e-06,7.561834178535306e-08
8151,0,4.695012019232356e-06,4.694431675448507e-06,7.381805525759353e-08
8152,3,4.6950120192323424e-06,4.694459639115777e-06,7.201775787351839e-08
8153,0,4.695012019232357e-06,4.694486912375636e-06,7.021744989789542e-08
8154,1,4.695012019232357e-06,4.69451349522403e-06,6.84171315954927e-08
8155,0,4.695012019232357e-06,4.694539387657064e-06,6.661680323108067e-08
8156,2,4.695012019232358e-06,4.6945645896709315e-06,6.481646506943101e-08
8157,0,4.695012019232358e-06,4.694589101261924e-06,6.301611737531691e-08
8158,1,4.695012019232357e-06,4.694612922426437e-06,6.121576041351288e-08
8159,0,4.695012019232357e-06,4.694636053160968e-06,5.941539444879486e-08
8160,5,4.695012019232344e-06,4.694658493462102e-06,5.761501974593992e-08
8161,0,4.695012019232358e-06,4.6946802433265775e-06,5.5814636569727076e-08
8162,1,4.6950120192323585e-06,4.694701302751157e-06,5.4014245184935594e-08
8163,0,4.695012019232359e-06,4.694721671732756e-06,5.2213845856346624e-08
8164,2,4.695012019232359e-06,4.6947413502683786e-06,5.04134388487423e-08
8165,0,4.6950120192323585e-06,4.694760338355131e-06,4.861302442690591e-08
8166,1,4.695012019232359e-06,4.6947786359902205e-06,4.6812602855621804e-08
8167,0,4.695012019232359e-06,4.694796243170957e-06,4.501217439967541e-08
8168,3,4.695012019232346e-06,4.6948131598947365e-06,4.3211739323853025e-08
8169,0,4.69501201923236e-06,4.694829386159113e-06,4.1411297892942416e-08
8170,1,4.695012019232361e-06,4.694844921961657e-06,3.9610850371731574e-08
8171,0,4.695012019232361e-06,4.6948597673000995e-06,3.781039702500982e-08
8172,2,4.695012019232362e-06,4.694873922172257e-06,3.600993811756727e-08
8173,0,4.695012019232361e-06,4.6948873865760454e-06,3.420947391419482e-08
8174,1,4.695012019232362e-06,4.694900160509487e-06,3.2409004679684155e-08
8175,0,4.695012019232362e-06,4.694912243970703e-06,3.0608530678827704e-08
8176,4,4.695012019232348e-06,4.694923636957902e-06,2.8808052176418506e-08
8177,0,4.695012019232362e-06,4.694934339469449e-06,2.70075694372506e-08
8178,1,4.695012019232362e-06,4.69494435150373e-06,2.520708272611815e-08
8179,0,4.695012019232362e-06,4.6949536730592855e-06,2.340659230781623e-08
8180,2,4.695012019232363e-06,4.6949623041347456e-06,2.1606098447140388e-08
8181,0,4.695012019232362e-06,4.694970244728839e-06,1.9805601408886664e-08
8182,1,4.695012019232362e-06,4.6949774948404e-06,1.8005101457851577e-08
8183,0,4.695012019232361e-06,4.69498405446836e-06,1.6204598858832066e-08
8184,3,4.6950120192323475e-06,4.694989923611743e-06,1.4404093876625426e-08
8185,0,4.695012019232362e-06,4.694995102269727e-06,1.2603586776029461e-08
8186,1,4.695012019232362e-06,4.694999590441507e-06,1.0803077821842042e-08
8187,0,4.695012019232363e-06,4.695003388126438e-06,9.002567278861478e-09
8188,2,4.695012019232364e-06,4.6950064953239625e-06,7.20205541188627e-09
8189,0,4.695012019232364e-06,4.695008912033621e-06,5.401542485715112e-09
8190,1,4.695012019232364e-06,4.69501063825506e-06,3.6010287651468557e-09
8191,0,4.695012019232364e-06,4.695011673988025e-06,1.8005145149804686e-09
8192,13,1.3877787807814457e-17,1.3877787807814457e-17,0.0
8193,0,4.695012019230766e-06,4.695011673986428e-06,-1.8005145149648593e-09
8194,1,4.695012019230767e-06,4.695010638253463e-06,-3.601028765130634e-09
8195,0,4.695012019230767e-06,4.695008912032025e-06,-5.401542485698279e-09
8196,2,4.695012019230768e-06,4.695006495322367e-06,-7.202055411868825e-09
8197,0,4.695012019230768e-06,4.695003388124843e-06,-9.00256727884342e-09
8198,1,4.695012019230767e-06,4.694999590439912e-06,-1.0803077821823373e-08
8199,0,4.695012019230767e-06,4.694995102268132e-06,-1.260358677601018e-08
8200,3,4.695012019230754e-06,4.69498992361015e-06,-1.4404093876605534e-08
8201,0,4.695012019230767e-06,4.694984054466766e-06,-1.6204598858811565e-08
8202,1,4.695012019230768e-06,4.6949774948388055e-06,-1.8005101457830464e-08
8203,0,4.695012019230768e-06,4.694970244727245e-06,-1.9805601408864942e-08
8204,2,4.695012019230769e-06,4.6949623041331515e-06,-2.1606098447118057e-08
8205,0,4.695012019230769e-06,4.694953673057692e-06,-2.3406592307793292e-08
8206,1,4.695012019230769e-06,4.6949443515021366e-06,-2.5207082726094604e-08
8207,0,4.695012019230769e-06,4.694934339467856e-06,-2.7007569437226447e-08
8208,4,4.695012019230755e-06,4.694923636956309e-06,-2.8808052176393743e-08
8209,0,4.695012019230769e-06,4.69491224396911e-06,-3.060853067880234e-08
8210,1,4.695012019230769e-06,4.694900160507895e-06,-3.240900467965818e-08
8211,0,4.6950120192307695e-06,4.694887386574454e-06,-3.420947391416824e-08
8212,2,4.6950120192307695e-06,4.694873922170664e-06,-3.6009938117540085e-08
8213,0,4.6950120192307695e-06,4.694859767298508e-06,-3.781039702498203e-08
8214,1,4.6950120192307695e-06,4.694844921960066e-06,-3.9610850371703165e-08
8215,0,4.69501201923077e-06,4.694829386157523e-06,-4.1411297892913405e-08
8216,3,4.695012019230757e-06,4.6948131598931474e-06,-4.32117393238234e-08
8217,0,4.695012019230771e-06,4.694796243169369e-06,-4.5012174399645175e-08
8218,1,4.695012019230771e-06,4.694778635988633e-06,-4.681260285559096e-08
8219,0,4.695012019230771e-06,4.694760338353543e-06,-4.861302442687446e-08
8220,2,4.695012019230771e-06,4.694741350266791e-06,-5.041343884871024e-08
8221,0,4.695012019230771e-06,4.694721671731169e-06,-5.221384585631396e-08
8222,1,4.695012019230772e-06,4.694701302749571e-06,-5.401424518490233e-08
8223,0,4.695012019230772e-06,4.694680243324992e-06,-5.581463656969321e-08
8224,5,4.695012019230759e-06,4.694658493460517e-06,-5.761501974590546e-08
8225,0,4.695012019230773e-06,4.694636053159384e-06,-5.94153944487598e-08
8226,1,4.695012019230774e-06,4.694612922424854e-06,-6.121576041347721e-08
8227,0,4.695012019230774e-06,4.694589101260341e-06,-6.301611737528063e-08
8228,2,4.695012019230774e-06,4.694564589669348e-06,-6.481646506939415e-08
8229,0,4.6950120192307746e-06,4.694539387655483e-06,-6.66168032310432e-08
8230,1,4.6950120192307746e-06,4.694513495222448e-06,-6.841713159545465e-08
8231,0,4.6950120192307746e-06,4.694486912374054e-06,-7.021744989785678e-08
8232,3,4.695012019230761e-06,4.694459639114196e-06,-7.201775787347915e-08
8233,0,4.695012019230775e-06,4.694431675446926e-06,-7.381805525755369e-08
8234,1,4.695012019230775e-06,4.694403021376316e-06,-7.56183417853126e-08
8235,0,4.695012019230775e-06,4.694373676906593e-06,-7.741861719199054e-08
8236,2,4.695012019230776e-06,4.694343642042074e-06,-7.921888121282363e-08
8237,0,4.695012019230776e-06,4.694312916787174e-06,-8.101913358304958e-08
8238,1,4.695012019230776e-06,4.694281501146413e-06,-8.281937403790789e-08
8239,0,4.695012019230777e-06,4.694249395124412e-06,-8.461960231263975e-08
8240,4,4.6950120192307636e-06,4.694216598725878e-06,-8.641981814248793e-08
8241,0,4.695012019230777e-06,4.694183111955675e-06,-8.822002126269803e-08
8242,1,4.695012019230777e-06,4.694148934818688e-06,-9.002021140851602e-08
8243,0,4.695012019230777e-06,4.6941140673199565e-06,-9.182038831519077e-08
8244,2,4.695012019230777e-06,4.694078509464609e-06,-9.362055171797281e-08
8245,0,4.695012019230777e-06,4.6940422612578734e-06,-9.542070135211475e-08
8246,1,4.695012019230777e-06,4.694005322705082e-06,-9.722083695287113e-08
8247,0,4.695012019230777e-06,4.6939676938116675e-06,-9.902095825549857e-08
8248,3,4.6950120192307636e-06,4.693929374583149e-06,-1.0082106499525558e-07
8249,0,4.695012019230778e-06,4.693890365025205e-06,-1.026211569074039e-07
8250,1,4.695012019230777e-06,4.693850665143529e-06,-1.0442123372720569e-07
8251,0,4.695012019230778e-06,4.6938102749439755e-06,-1.0622129518992656e-07
8252,2,4.695012019230777e-06,4.693769194432483e-06,-1.0802134103083407e-07
8253,0,4.695012019230779e-06,4.6937274236150955e-06,-1.0982137098519802e-07
8254,1,4.695012019230779e-06,4.693684962497954e-06,-1.1162138478829061e-07
8255,0,4.695012019230778e-06,4.693641811087302e-06,-1.134213821753864e-07
8256,6,4.695012019230764e-06,4.693597969389476e-06,-1.1522136288176203e-07
8257,0,4.695012019230778e-06,4.6935534374109616e-06,-1.170213266426979e-07
8258,1,4.695012019230779e-06,4.693508215158269e-06,-1.1882127319347494e-07
8259,0,4.69501201923078e-06,4.693462302638061e-06,-1.2062120226937791e-07
8260,2,4.69501201923078e-06,4.693415699857091e-06,-1.2242111360569385e-07
8261,0,4.69501201923078e-06,4.693368406822211e-06,-1.2422100693771238e-07
8262,1,4.69501201923078e-06,4.693320423540379e-06,-1.2602088200072576e-07
8263,0,4.69501201923078e-06,4.69327175001865e-06,-1.2782073853002895e-07
8264,3,4.695012019230766e-06,4.693222386264169e-06,-1.2962057626091928e-07
8265,0,4.69501201923078e-06,4.693172332284237e-06,-1.3142039492869827e-07
8266,1,4.69501201923078e-06,4.693121588086175e-06,-1.3322019426866812e-07
8267,0,4.6950120192307805e-06,4.693070153677459e-06,-1.3501997401613525e-07
8268,2,4.6950120192307805e-06,4.693018029065653e-06,-1.3681973390640865e-07
8269,0,4.6950120192307805e-06,4.692965214258424e-06,-1.3861947367480023e-07
8270,1,4.695012019230781e-06,4.692911709263539e-06,-1.404191930566248e-07
8271,0,4.695012019230781e-06,4.692857514088865e-06,-1.4221889178720027e-07
8272,4,4.695012019230768e-06,4.692802628742361e-06,-1.440185696018471e-07
8273,0,4.695012019230782e-06,4.692747053232139e-06,-1.4581822623589049e-07
8274,1,4.695012019230782e-06,4.692690787566332e-06,-1.4761786142465628e-07
8275,0,4.695012019230782e-06,4.692633831753228e-06,-1.494174749034751e-07
8276,2,4.695012019230782e-06,4.692576185801203e-06,-1.5121706640768045e-07
8277,0,4.695012019230783e-06,4.6925178497187365e-06,-1.530166356726089e-07
8278,1,4.695012019230784e-06,4.692458823514406e-06,-1.5481618243360043e-07
8279,0,4.695012019230783e-06,4.692399107196893e-06,-1.5661570642599828e-07
8280,3,4.69501201923077e-06,4.692338700774968e-06,-1.5841520738514862e-07
8281,0,4.695012019230785e-06,4.692277604257554e-06,-1.6021468504640277e-07
8282,1,4.695012019230785e-06,4.692215817653595e-06,-1.6201413914511277e-07
8283,0,4.695012019230785e-06,4.6921533409721925e-06,-1.638135694166359e-07
8284,2,4.695012019230785e-06,4.692090174222535e-06,-1.6561297559633256e-07
8285,0,4.695012019230786e-06,4.692026317413913e-06,-1.6741235741956664e-07
8286,1,4.695012019230786e-06,4.691961770555715e-06,-1.692117146217057e-07
8287,0,4.6950120192307864e-06,4.691896533657437e-06,-1.7101104693812084e-07
8288,5,4.695012019230774e-06,4.691830606728658e-06,-1.7281035410418628e-07
8289,0,4.695012019230787e-06,4.691763989779115e-06,-1.7460963585528212e-07
8290,1,4.6950120192307864e-06,4.691696682818563e-06,-1.7640889192678896e-07
8291,0,4.6950120192307864e-06,4.691628685856917e-06,-1.7820812205409335e-07
8292,2,4.6950120192307864e-06,4.6915599989041755e-06,-1.8000732597258506e-07
8293,0,4.695012019230787e-06,4.691490621970441e-06,-1.8180650341765776e-07
8294,1,4.6950120192307864e-06,4.691420555065916e-06,-1.8360565412470903e-07
8295,0,4.695012019230787e-06,4.691349798200906e-06,-1.8540477782914038e-07
8296,3,4.695012019230774e-06,4.6912783513858026e-06,-1.872038742663567e-07
8297,0,4.695012019230787e-06,4.691206214631154e-06,-1.8900294317176906e-07
8298,1,4.695012019230787e-06,4.69113338794753e-06,-1.908019842807894e-07
