residue_a,count_A,count_B,hat_p
2629,13,13,1.0
2631,13,0,0.0
2633,13,13,1.0
2635,13,0,0.0
2637,13,13,1.0
2639,13,0,0.0
2641,13,13,1.0
2643,13,0,0.0
2645,13,13,1.0
2647,13,0,0.0
2649,13,13,1.0
2651,13,0,0.0
2653,13,13,1.0
2655,13,0,0.0
2657,13,13,1.0
2659,13,0,0.0
2661,13,13,1.0
2663,13,0,0.0
2665,13,13,1.0
2667,13,0,0.0
2669,13,13,1.0
2671,13,0,0.0
2673,13,13,1.0
2675,13,0,0.0
2677,13,13,1.0
2679,13,0,0.0
2681,13,13,1.0
2683,13,0,0.0
2685,13,13,1.0
2687,13,0,0.0
2689,13,13,1.0
2691,13,0,0.0
2693,13,13,1.0
2695,13,0,0.0
2697,13,13,1.0
2699,13,0,0.0
2701,13,13,1.0
2703,13,0,0.0
2705,13,13,1.0
2707,13,0,0.0
2709,13,13,1.0
2711,13,0,0.0
2713,13,13,1.0
2715,13,0,0.0
2717,13,13,1.0
2719,13,0,0.0
2721,13,13,1.0
2723,13,0,0.0
2725,13,13,1.0
2727,13,0,0.0
2729,13,13,1.0
2731,13,0,0.0
2733,13,13,1.0
2735,13,0,0.0
2737,13,13,1.0
2739,13,0,0.0
2741,13,13,1.0
2743,13,0,0.0
2745,13,13,1.0
2747,13,0,0.0
2749,13,13,1.0
2751,13,0,0.0
2753,13,13,1.0
2755,13,0,0.0
2757,13,13,1.0
2759,13,0,0.0
2761,13,13,1.0
2763,13,0,0.0
2765,13,13,1.0
2767,13,0,0.0
2769,13,13,1.0
2771,13,0,0.0
2773,13,13,1.0
2775,13,0,0.0
2777,13,13,1.0
2779,13,0,0.0
2781,13,13,1.0
2783,13,0,0.0
2785,13,13,1.0
2787,13,0,0.0
2789,13,13,1.0
2791,13,0,0.0
2793,13,13,1.0
2795,13,0,0.0
2797,13,13,1.0
2799,13,0,0.0
2801,13,13,1.0
2803,13,0,0.0
2805,13,13,1.0
2807,13,0,0.0
2809,13,13,1.0
2811,13,0,0.0
2813,13,13,1.0
2815,13,0,0.0
2817,13,13,1.0
2819,13,0,0.0
2821,13,13,1.0
2823,13,0,0.0
2825,13,13,1.0
2827,13,0,0.0
2829,13,13,1.0
2831,13,0,0.0
2833,13,13,1.0
2835,13,0,0.0
2837,13,13,1.0
2839,13,0,0.0
2841,13,13,1.0
2843,13,0,0.0
2845,13,13,1.0
2847,13,0,0.0
2849,13,13,1.0
2851,13,0,0.0
2853,13,13,1.0
2855,13,0,0.0
2857,13,13,1.0
2859,13,0,0.0
2861,13,13,1.0
2863,13,0,0.0
2865,13,13,1.0
2867,13,0,0.0
2869,13,13,1.0
2871,13,0,0.0
2873,13,13,1.0
2875,13,0,0.0
2877,13,13,1.0
2879,13,0,0.0
2881,13,13,1.0
2883,13,0,0.0
2885,13,13,1.0
2887,13,0,0.0
2889,13,13,1.0
2891,13,0,0.0
2893,13,13,1.0
2895,13,0,0.0
2897,13,13,1.0
2899,13,0,0.0
2901,13,13,1.0
2903,13,0,0.0
2905,13,13,1.0
2907,13,0,0.0
2909,13,13,1.0
2911,13,0,0.0
2913,13,13,1.0
2915,13,0,0.0
2917,13,13,1.0
2919,13,0,0.0
2921,13,13,1.0
2923,13,0,0.0
2925,13,13,1.0
2927,13,0,0.0
2929,13,13,1.0
2931,13,0,0.0
2933,13,13,1.0
2935,13,0,0.0
2937,13,13,1.0
2939,13,0,0.0
2941,13,13,1.0
2943,13,0,0.0
2945,13,13,1.0
2947,13,0,0.0
2949,13,13,1.0
2951,13,0,0.0
2953,13,13,1.0
2955,13,0,0.0
2957,13,13,1.0
2959,13,0,0.0
2961,13,13,1.0
2963,13,0,0.0
2965,13,13,1.0
2967,13,0,0.0
2969,13,13,1.0
2971,13,0,0.0
2973,13,13,1.0
2975,13,0,0.0
2977,13,13,1.0
2979,13,0,0.0
2981,13,13,1.0
2983,13,0,0.0
2985,13,13,1.0
2987,13,0,0.0
2989,13,13,1.0
2991,13,0,0.0
2993,13,13,1.0
2995,13,0,0.0
2997,13,13,1.0
2999,13,0,0.0
3001,13,13,1.0
3003,13,0,0.0
3005,13,13,1.0
3007,13,0,0.0
3009,13,13,1.0
3011,13,0,0.0
3013,13,13,1.0
3015,13,0,0.0
3017,13,13,1.0
3019,13,0,0.0
3021,13,13,1.0
3023,13,0,0.0
3025,13,13,1.0
3027,13,0,0.0
3029,13,13,1.0
3031,13,0,0.0
3033,13,13,1.0
3035,13,0,0.0
3037,13,13,1.0
3039,13,0,0.0
3041,13,13,1.0
3043,13,0,0.0
3045,13,13,1.0
3047,13,0,0.0
3049,13,13,1.0
3051,13,0,0.0
3053,13,13,1.0
3055,13,0,0.0
3057,13,13,1.0
3059,13,0,0.0
3061,13,13,1.0
3063,13,0,0.0
3065,13,13,1.0
3067,13,0,0.0
3069,13,13,1.0
3071,13,0,0.0
3073,13,13,1.0
3075,13,0,0.0
3077,13,13,1.0
3079,13,0,0.0
3081,13,13,1.0
3083,13,0,0.0
3085,13,13,1.0
3087,13,0,0.0
3089,13,13,1.0
3091,13,0,0.0
3093,13,13,1.0
3095,13,0,0.0
3097,13,13,1.0
3099,13,0,0.0
3101,13,13,1.0
3103,13,0,0.0
3105,13,13,1.0
3107,13,0,0.0
3109,13,13,1.0
3111,13,0,0.0
3113,13,13,1.0
3115,13,0,0.0
3117,13,13,1.0
3119,13,0,0.0
3121,13,13,1.0
3123,13,0,0.0
3125,13,13,1.0
3127,13,0,0.0
3129,13,13,1.0
3131,13,0,0.0
3133,13,13,1.0
3135,13,0,0.0
3137,13,13,1.0
3139,13,0,0.0
3141,13,13,1.0
3143,13,0,0.0
3145,13,13,1.0
3147,13,0,0.0
3149,13,13,1.0
3151,13,0,0.0
3153,13,13,1.0
3155,13,0,0.0
3157,13,13,1.0
3159,13,0,0.0
3161,13,13,1.0
3163,13,0,0.0
3165,13,13,1.0
3167,13,0,0.0
3169,13,13,1.0
3171,13,0,0.0
3173,13,13,1.0
3175,13,0,0.0
3177,13,13,1.0
3179,13,0,0.0
3181,13,13,1.0
3183,13,0,0.0
3185,13,13,1.0
3187,13,0,0.0
3189,13,13,1.0
3191,13,0,0.0
3193,13,13,1.0
3195,13,0,0.0
3197,13,13,1.0
3199,13,0,0.0
3201,13,13,1.0
3203,13,0,0.0
3205,13,13,1.0
3207,13,0,0.0
3209,13,13,1.0
3211,13,0,0.0
3213,13,13,1.0
3215,13,0,0.0
3217,13,13,1.0
3219,13,0,0.0
3221,13,13,1.0
3223,13,0,0.0
3225,13,13,1.0
3227,13,0,0.0
3229,13,13,1.0
3231,13,0,0.0
3233,13,13,1.0
3235,13,0,0.0
3237,13,13,1.0
3239,13,0,0.0
3241,13,13,1.0
3243,13,0,0.0
3245,13,13,1.0
3247,13,0,0.0
3249,13,13,1.0
3251,13,0,0.0
3253,13,13,1.0
3255,13,0,0.0
3257,13,13,1.0
3259,13,0,0.0
3261,13,13,1.0
3263,13,0,0.0
3265,13,13,1.0
3267,13,0,0.0
3269,13,13,1.0
3271,13,0,0.0
3273,13,13,1.0
3275,13,0,0.0
3277,13,13,1.0
3279,13,0,0.0
3281,13,13,1.0
3283,13,0,0.0
3285,13,13,1.0
3287,13,0,0.0
3289,13,13,1.0
3291,13,0,0.0
3293,13,13,1.0
3295,13,0,0.0
3297,13,13,1.0
3299,13,0,0.0
3301,13,13,1.0
3303,13,0,0.0
3305,13,13,1.0
3307,13,0,0.0
3309,13,13,1.0
3311,13,0,0.0
3313,13,13,1.0
3315,13,0,0.0
3317,13,13,1.0
3319,13,0,0.0
3321,13,13,1.0
3323,13,0,0.0
3325,13,13,1.0
3327,13,0,0.0
3329,13,13,1.0
3331,13,0,0.0
3333,13,13,1.0
3335,13,0,0.0
3337,13,13,1.0
3339,13,0,0.0
3341,13,13,1.0
3343,13,0,0.0
3345,13,13,1.0
3347,13,0,0.0
3349,13,13,1.0
3351,13,0,0.0
3353,13,13,1.0
3355,13,0,0.0
3357,13,13,1.0
3359,13,0,0.0
3361,13,13,1.0
3363,13,0,0.0
3365,13,13,1.0
3367,13,0,0.0
3369,13,13,1.0
3371,13,0,0.0
3373,13,13,1.0
3375,13,0,0.0
3377,13,13,1.0
3379,13,0,0.0
3381,13,13,1.0
3383,13,0,0.0
3385,13,13,1.0
3387,13,0,0.0
3389,13,13,1.0
3391,13,0,0.0
3393,12,12,1.0
3395,12,0,0.0
3397,12,12,1.0
3399,12,0,0.0
3401,12,12,1.0
3403,12,0,0.0
3405,12,12,1.0
3407,12,0,0.0
3409,12,12,1.0
3411,12,0,0.0
3413,12,12,1.0
3415,12,0,0.0
3417,12,12,1.0
3419,12,0,0.0
3421,12,12,1.0
3423,12,0,0.0
3425,12,12,1.0
3427,12,0,0.0
3429,12,12,1.0
3431,12,0,0.0
3433,12,12,1.0
3435,12,0,0.0
3437,12,12,1.0
3439,12,0,0.0
3441,12,12,1.0
3443,12,0,0.0
3445,12,12,1.0
3447,12,0,0.0
3449,12,12,1.0
3451,12,0,0.0
3453,12,12,1.0
3455,12,0,0.0
3457,12,12,1.0
3459,12,0,0.0
3461,12,12,1.0
3463,12,0,0.0
3465,12,12,1.0
3467,12,0,0.0
3469,12,12,1.0
3471,12,0,0.0
3473,12,12,1.0
3475,12,0,0.0
3477,12,12,1.0
3479,12,0,0.0
3481,12,12,1.0
3483,12,0,0.0
3485,12,12,1.0
3487,12,0,0.0
3489,12,12,1.0
3491,12,0,0.0
3493,12,12,1.0
3495,12,0,0.0
3497,12,12,1.0
3499,12,0,0.0
3501,12,12,1.0
3503,12,0,0.0
3505,12,12,1.0
3507,12,0,0.0
3509,12,12,1.0
3511,12,0,0.0
3513,12,12,1.0
3515,12,0,0.0
3517,12,12,1.0
3519,12,0,0.0
3521,12,12,1.0
3523,12,0,0.0
3525,12,12,1.0
3527,12,0,0.0
3529,12,12,1.0
3531,12,0,0.0
3533,12,12,1.0
3535,12,0,0.0
3537,12,12,1.0
3539,12,0,0.0
3541,12,12,1.0
3543,12,0,0.0
3545,12,12,1.0
3547,12,0,0.0
3549,12,12,1.0
3551,12,0,0.0
3553,12,12,1.0
3555,12,0,0.0
3557,12,12,1.0
3559,12,0,0.0
3561,12,12,1.0
3563,12,0,0.0
3565,12,12,1.0
3567,12,0,0.0
3569,12,12,1.0
3571,12,0,0.0
3573,12,12,1.0
3575,12,0,0.0
3577,12,12,1.0
3579,12,0,0.0
3581,12,12,1.0
3583,12,0,0.0
3585,12,12,1.0
3587,12,0,0.0
3589,12,12,1.0
3591,12,0,0.0
3593,12,12,1.0
3595,12,0,0.0
3597,12,12,1.0
3599,12,0,0.0
3601,12,12,1.0
3603,12,0,0.0
3605,12,12,1.0
3607,12,0,0.0
3609,12,12,1.0
3611,12,0,0.0
3613,12,12,1.0
3615,12,0,0.0
3617,12,12,1.0
3619,12,0,0.0
3621,12,12,1.0
3623,12,0,0.0
3625,12,12,1.0
3627,12,0,0.0
3629,12,12,1.0
3631,12,0,0.0
3633,12,12,1.0
3635,12,0,0.0
3637,12,12,1.0
3639,12,0,0.0
3641,12,12,1.0
3643,12,0,0.0
3645,12,12,1.0
3647,12,0,0.0
3649,12,12,1.0
3651,12,0,0.0
3653,12,12,1.0
3655,12,0,0.0
3657,12,12,1.0
3659,12,0,0.0
3661,12,12,1.0
3663,12,0,0.0
3665,12,12,1.0
3667,12,0,0.0
3669,12,12,1.0
3671,12,0,0.0
3673,12,12,1.0
3675,12,0,0.0
3677,12,12,1.0
3679,12,0,0.0
3681,12,12,1.0
3683,12,0,0.0
3685,12,12,1.0
3687,12,0,0.0
3689,12,12,1.0
3691,12,0,0.0
3693,12,12,1.0
3695,12,0,0.0
3697,12,12,1.0
3699,12,0,0.0
3701,12,12,1.0
3703,12,0,0.0
3705,12,12,1.0
3707,12,0,0.0
3709,12,12,1.0
3711,12,0,0.0
3713,12,12,1.0
3715,12,0,0.0
3717,12,12,1.0
3719,12,0,0.0
3721,12,12,1.0
3723,12,0,0.0
3725,12,12,1.0
3727,12,0,0.0
3729,12,12,1.0
3731,12,0,0.0
3733,12,12,1.0
3735,12,0,0.0
3737,12,12,1.0
3739,12,0,0.0
3741,12,12,1.0
3743,12,0,0.0
3745,12,12,1.0
3747,12,0,0.0
3749,12,12,1.0
3751,12,0,0.0
3753,12,12,1.0
3755,12,0,0.0
3757,12,12,1.0
3759,12,0,0.0
3761,12,12,1.0
3763,12,0,0.0
3765,12,12,1.0
3767,12,0,0.0
3769,12,12,1.0
3771,12,0,0.0
3773,12,12,1.0
3775,12,0,0.0
3777,12,12,1.0
3779,12,0,0.0
3781,12,12,1.0
3783,12,0,0.0
3785,12,12,1.0
3787,12,0,0.0
3789,12,12,1.0
3791,12,0,0.0
3793,12,12,1.0
3795,12,0,0.0
3797,12,12,1.0
3799,12,0,0.0
3801,12,12,1.0
3803,12,0,0.0
3805,12,12,1.0
3807,12,0,0.0
3809,12,12,1.0
3811,12,0,0.0
3813,12,12,1.0
3815,12,0,0.0
3817,12,12,1.0
3819,12,0,0.0
3821,12,12,1.0
3823,12,0,0.0
3825,12,12,1.0
3827,12,0,0.0
3829,12,12,1.0
3831,12,0,0.0
3833,12,12,1.0
3835,12,0,0.0
3837,12,12,1.0
3839,12,0,0.0
3841,12,12,1.0
3843,12,0,0.0
3845,12,12,1.0
3847,12,0,0.0
3849,12,12,1.0
3851,12,0,0.0
3853,12,12,1.0
3855,12,0,0.0
3857,12,12,1.0
3859,12,0,0.0
3861,12,12,1.0
3863,12,0,0.0
3865,12,12,1.0
3867,12,0,0.0
3869,12,12,1.0
3871,12,0,0.0
3873,12,12,1.0
3875,12,0,0.0
3877,12,12,1.0
3879,12,0,0.0
3881,12,12,1.0
3883,12,0,0.0
3885,12,12,1.0
3887,12,0,0.0
3889,12,12,1.0
3891,12,0,0.0
3893,12,12,1.0
3895,12,0,0.0
3897,12,12,1.0
3899,12,0,0.0
3901,12,12,1.0
3903,12,0,0.0
3905,12,12,1.0
3907,12,0,0.0
3909,12,12,1.0
3911,12,0,0.0
3913,12,12,1.0
3915,12,0,0.0
3917,12,12,1.0
3919,12,0,0.0
3921,12,12,1.0
3923,12,0,0.0
3925,12,12,1.0
3927,12,0,0.0
3929,12,12,1.0
3931,12,0,0.0
3933,12,12,1.0
3935,12,0,0.0
3937,12,12,1.0
3939,12,0,0.0
3941,12,12,1.0
3943,12,0,0.0
3945,12,12,1.0
3947,12,0,0.0
3949,12,12,1.0
3951,12,0,0.0
3953,12,12,1.0
3955,12,0,0.0
3957,12,12,1.0
3959,12,0,0.0
3961,12,12,1.0
3963,12,0,0.0
3965,12,12,1.0
3967,12,0,0.0
3969,12,12,1.0
3971,12,0,0.0
3973,12,12,1.0
3975,12,0,0.0
3977,12,12,1.0
3979,12,0,0.0
3981,12,12,1.0
3983,12,0,0.0
3985,12,12,1.0
3987,12,0,0.0
3989,12,12,1.0
3991,12,0,0.0
3993,12,12,1.0
3995,12,0,0.0
3997,12,12,1.0
3999,12,0,0.0
4001,12,12,1.0
4003,12,0,0.0
4005,12,12,1.0
4007,12,0,0.0
4009,12,12,1.0
4011,12,0,0.0
4013,12,12,1.0
4015,12,0,0.0
4017,12,12,1.0
4019,12,0,0.0
4021,12,12,1.0
4023,12,0,0.0
4025,12,12,1.0
4027,12,0,0.0
4029,12,12,1.0
4031,12,0,0.0
4033,12,12,1.0
4035,12,0,0.0
4037,12,12,1.0
4039,12,0,0.0
4041,12,12,1.0
4043,12,0,0.0
4045,12,12,1.0
4047,12,0,0.0
4049,12,12,1.0
4051,12,0,0.0
4053,12,12,1.0
4055,12,0,0.0
4057,12,12,1.0
4059,12,0,0.0
4061,12,12,1.0
4063,12,0,0.0
4065,12,12,1.0
4067,12,0,0.0
4069,12,12,1.0
4071,12,0,0.0
4073,12,12,1.0
4075,12,0,0.0
4077,12,12,1.0
4079,12,0,0.0
4081,12,12,1.0
4083,12,0,0.0
4085,12,12,1.0
4087,12,0,0.0
4089,12,12,1.0
4091,12,0,0.0
4093,12,12,1.0
4095,12,0,0.0
4097,12,12,1.0
4099,12,0,0.0
4101,12,12,1.0
4103,12,0,0.0
4105,12,12,1.0
4107,12,0,0.0
4109,12,12,1.0
4111,12,0,0.0
4113,12,12,1.0
4115,12,0,0.0
4117,12,12,1.0
4119,12,0,0.0
4121,12,12,1.0
4123,12,0,0.0
4125,12,12,1.0
4127,12,0,0.0
4129,12,12,1.0
4131,12,0,0.0
4133,12,12,1.0
4135,12,0,0.0
4137,12,12,1.0
4139,12,0,0.0
4141,12,12,1.0
4143,12,0,0.0
4145,12,12,1.0
4147,12,0,0.0
4149,12,12,1.0
4151,12,0,0.0
4153,12,12,1.0
4155,12,0,0.0
4157,12,12,1.0
4159,12,0,0.0
4161,12,12,1.0
4163,12,0,0.0
4165,12,12,1.0
4167,12,0,0.0
4169,12,12,1.0
4171,12,0,0.0
4173,12,12,1.0
4175,12,0,0.0
4177,12,12,1.0
4179,12,0,0.0
4181,12,12,1.0
4183,12,0,0.0
4185,12,12,1.0
4187,12,0,0.0
4189,12,12,1.0
4191,12,0,0.0
4193,12,12,1.0
4195,12,0,0.0
4197,12,12,1.0
4199,12,0,0.0
4201,12,12,1.0
4203,12,0,0.0
4205,12,12,1.0
4207,12,0,0.0
4209,12,12,1.0
4211,12,0,0.0
4213,12,12,1.0
4215,12,0,0.0
4217,12,12,1.0
4219,12,0,0.0
4221,12,12,1.0
4223,12,0,0.0
4225,12,12,1.0
4227,12,0,0.0
4229,12,12,1.0
4231,12,0,0.0
4233,12,12,1.0
4235,12,0,0.0
4237,12,12,1.0
4239,12,0,0.0
4241,12,12,1.0
4243,12,0,0.0
4245,12,12,1.0
4247,12,0,0.0
4249,12,12,1.0
4251,12,0,0.0
4253,12,12,1.0
4255,12,0,0.0
4257,12,12,1.0
4259,12,0,0.0
4261,12,12,1.0
4263,12,0,0.0
4265,12,12,1.0
4267,12,0,0.0
4269,12,12,1.0
4271,12,0,0.0
4273,12,12,1.0
4275,12,0,0.0
4277,12,12,1.0
4279,12,0,0.0
4281,12,12,1.0
4283,12,0,0.0
4285,12,12,1.0
4287,12,0,0.0
4289,12,12,1.0
4291,12,0,0.0
4293,12,12,1.0
4295,12,0,0.0
4297,12,12,1.0
4299,12,0,0.0
4301,12,12,1.0
4303,12,0,0.0
4305,12,12,1.0
4307,12,0,0.0
4309,12,12,1.0
4311,12,0,0.0
4313,12,12,1.0
4315,12,0,0.0
4317,12,12,1.0
4319,12,0,0.0
4321,12,12,1.0
4323,12,0,0.0
4325,12,12,1.0
4327,12,0,0.0
4329,12,12,1.0
4331,12,0,0.0
4333,12,12,1.0
4335,12,0,0.0
4337,12,12,1.0
4339,12,0,0.0
4341,12,12,1.0
4343,12,0,0.0
4345,12,12,1.0
4347,12,0,0.0
4349,12,12,1.0
4351,12,0,0.0
4353,12,12,1.0
4355,12,0,0.0
4357,12,12,1.0
4359,12,0,0.0
4361,12,12,1.0
4363,12,0,0.0
4365,12,12,1.0
4367,12,0,0.0
4369,12,12,1.0
4371,12,0,0.0
4373,12,12,1.0
4375,12,0,0.0
4377,12,12,1.0
4379,12,0,0.0
4381,12,12,1.0
4383,12,0,0.0
4385,12,12,1.0
4387,12,0,0.0
4389,12,12,1.0
4391,12,0,0.0
4393,12,12,1.0
4395,12,0,0.0
4397,12,12,1.0
4399,12,0,0.0
4401,12,12,1.0
4403,12,0,0.0
4405,12,12,1.0
4407,12,0,0.0
4409,12,12,1.0
4411,12,0,0.0
4413,12,12,1.0
4415,12,0,0.0
4417,12,12,1.0
4419,12,0,0.0
4421,12,12,1.0
4423,12,0,0.0
4425,12,12,1.0
4427,12,0,0.0
4429,12,12,1.0
4431,12,0,0.0
4433,12,12,1.0
4435,12,0,0.0
4437,12,12,1.0
4439,12,0,0.0
4441,12,12,1.0
4443,12,0,0.0
4445,12,12,1.0
4447,12,0,0.0
4449,12,12,1.0
4451,12,0,0.0
4453,12,12,1.0
4455,12,0,0.0
4457,12,12,1.0
4459,12,0,0.0
4461,12,12,1.0
4463,12,0,0.0
4465,12,12,1.0
4467,12,0,0.0
4469,12,12,1.0
4471,12,0,0.0
4473,12,12,1.0
4475,12,0,0.0
4477,12,12,1.0
4479,12,0,0.0
4481,12,12,1.0
4483,12,0,0.0
4485,12,12,1.0
4487,12,0,0.0
4489,12,12,1.0
4491,12,0,0.0
4493,12,12,1.0
4495,12,0,0.0
4497,12,12,1.0
4499,12,0,0.0
4501,12,12,1.0
4503,12,0,0.0
4505,12,12,1.0
4507,12,0,0.0
4509,12,12,1.0
4511,12,0,0.0
4513,12,12,1.0
4515,12,0,0.0
4517,12,12,1.0
4519,12,0,0.0
4521,12,12,1.0
4523,12,0,0.0
4525,12,12,1.0
4527,12,0,0.0
4529,12,12,1.0
4531,12,0,0.0
4533,12,12,1.0
4535,12,0,0.0
4537,12,12,1.0
4539,12,0,0.0
4541,12,12,1.0
4543,12,0,0.0
4545,12,12,1.0
4547,12,0,0.0
4549,12,12,1.0
4551,12,0,0.0
4553,12,12,1.0
4555,12,0,0.0
4557,12,12,1.0
4559,12,0,0.0
4561,12,12,1.0
4563,12,0,0.0
4565,12,12,1.0
4567,12,0,0.0
4569,12,12,1.0
4571,12,0,0.0
4573,12,12,1.0
4575,12,0,0.0
4577,12,12,1.0
4579,12,0,0.0
4581,12,12,1.0
4583,12,0,0.0
4585,12,12,1.0
4587,12,0,0.0
4589,12,12,1.0
4591,12,0,0.0
4593,12,12,1.0
4595,12,0,0.0
4597,12,12,1.0
4599,12,0,0.0
4601,12,12,1.0
4603,12,0,0.0
4605,12,12,1.0
4607,12,0,0.0
4609,12,12,1.0
4611,12,0,0.0
4613,12,12,1.0
4615,12,0,0.0
4617,12,12,1.0
4619,12,0,0.0
4621,12,12,1.0
4623,12,0,0.0
4625,12,12,1.0
4627,12,0,0.0
4629,12,12,1.0
4631,12,0,0.0
4633,12,12,1.0
4635,12,0,0.0
4637,12,12,1.0
4639,12,0,0.0
4641,12,12,1.0
4643,12,0,0.0
4645,12,12,1.0
4647,12,0,0.0
4649,12,12,1.0
4651,12,0,0.0
4653,12,12,1.0
4655,12,0,0.0
4657,12,12,1.0
4659,12,0,0.0
4661,12,12,1.0
4663,12,0,0.0
4665,12,12,1.0
4667,12,0,0.0
4669,12,12,1.0
4671,12,0,0.0
4673,12,12,1.0
4675,12,0,0.0
4677,12,12,1.0
4679,12,0,0.0
4681,12,12,1.0
4683,12,0,0.0
4685,12,12,1.0
4687,12,0,0.0
4689,12,12,1.0
4691,12,0,0.0
4693,12,12,1.0
4695,12,0,0.0
4697,12,12,1.0
4699,12,0,0.0
4701,12,12,1.0
4703,12,0,0.0
4705,12,12,1.0
4707,12,0,0.0
4709,12,12,1.0
4711,12,0,0.0
4713,12,12,1.0
4715,12,0,0.0
4717,12,12,1.0
4719,12,0,0.0
4721,12,12,1.0
4723,12,0,0.0
4725,12,12,1.0
4727,12,0,0.0
4729,12,12,1.0
4731,12,0,0.0
4733,12,12,1.0
4735,12,0,0.0
4737,12,12,1.0
4739,12,0,0.0
4741,12,12,1.0
4743,12,0,0.0
4745,12,12,1.0
4747,12,0,0.0
4749,12,12,1.0
4751,12,0,0.0
4753,12,12,1.0
4755,12,0,0.0
4757,12,12,1.0
4759,12,0,0.0
4761,12,12,1.0
4763,12,0,0.0
4765,12,12,1.0
4767,12,0,0.0
4769,12,12,1.0
4771,12,0,0.0
4773,12,12,1.0
4775,12,0,0.0
4777,12,12,1.0
4779,12,0,0.0
4781,12,12,1.0
4783,12,0,0.0
4785,12,12,1.0
4787,12,0,0.0
4789,12,12,1.0
4791,12,0,0.0
4793,12,12,1.0
4795,12,0,0.0
4797,12,12,1.0
4799,12,0,0.0
4801,12,12,1.0
4803,12,0,0.0
4805,12,12,1.0
4807,12,0,0.0
4809,12,12,1.0
4811,12,0,0.0
4813,12,12,1.0
4815,12,0,0.0
4817,12,12,1.0
4819,12,0,0.0
4821,12,12,1.0
4823,12,0,0.0
4825,12,12,1.0
4827,12,0,0.0
4829,12,12,1.0
4831,12,0,0.0
4833,12,12,1.0
4835,12,0,0.0
4837,12,12,1.0
4839,12,0,0.0
4841,12,12,1.0
4843,12,0,0.0
4845,12,12,1.0
4847,12,0,0.0
4849,12,12,1.0
4851,12,0,0.0
4853,12,12,1.0
4855,12,0,0.0
4857,12,12,1.0
4859,12,0,0.0
4861,12,12,1.0
4863,12,0,0.0
4865,12,12,1.0
4867,12,0,0.0
4869,12,12,1.0
4871,12,0,0.0
4873,12,12,1.0
4875,12,0,0.0
4877,12,12,1.0
4879,12,0,0.0
4881,12,12,1.0
4883,12,0,0.0
4885,12,12,1.0
4887,12,0,0.0
4889,12,12,1.0
4891,12,0,0.0
4893,12,12,1.0
4895,12,0,0.0
4897,12,12,1.0
4899,12,0,0.0
4901,12,12,1.0
4903,12,0,0.0
4905,12,12,1.0
4907,12,0,0.0
4909,12,12,1.0
4911,12,0,0.0
4913,12,12,1.0
4915,12,0,0.0
4917,12,12,1.0
4919,12,0,0.0
4921,12,12,1.0
4923,12,0,0.0
4925,12,12,1.0
4927,12,0,0.0
4929,12,12,1.0
4931,12,0,0.0
4933,12,12,1.0
4935,12,0,0.0
4937,12,12,1.0
4939,12,0,0.0
4941,12,12,1.0
4943,12,0,0.0
4945,12,12,1.0
4947,12,0,0.0
4949,12,12,1.0
4951,12,0,0.0
4953,12,12,1.0
4955,12,0,0.0
4957,12,12,1.0
4959,12,0,0.0
4961,12,12,1.0
4963,12,0,0.0
4965,12,12,1.0
4967,12,0,0.0
4969,12,12,1.0
4971,12,0,0.0
4973,12,12,1.0
4975,12,0,0.0
4977,12,12,1.0
4979,12,0,0.0
4981,12,12,1.0
4983,12,0,0.0
4985,12,12,1.0
4987,12,0,0.0
4989,12,12,1.0
4991,12,0,0.0
4993,12,12,1.0
4995,12,0,0.0
4997,12,12,1.0
4999,12,0,0.0
5001,12,12,1.0
5003,12,0,0.0
5005,12,12,1.0
5007,12,0,0.0
5009,12,12,1.0
5011,12,0,0.0
5013,12,12,1.0
5015,12,0,0.0
5017,12,12,1.0
5019,12,0,0.0
5021,12,12,1.0
5023,12,0,0.0
5025,12,12,1.0
5027,12,0,0.0
5029,12,12,1.0
5031,12,0,0.0
5033,12,12,1.0
5035,12,0,0.0
5037,12,12,1.0
5039,12,0,0.0
5041,12,12,1.0
5043,12,0,0.0
5045,12,12,1.0
5047,12,0,0.0
5049,12,12,1.0
5051,12,0,0.0
5053,12,12,1.0
5055,12,0,0.0
5057,12,12,1.0
5059,12,0,0.0
5061,12,12,1.0
5063,12,0,0.0
5065,12,12,1.0
5067,12,0,0.0
5069,12,12,1.0
5071,12,0,0.0
5073,12,12,1.0
5075,12,0,0.0
5077,12,12,1.0
5079,12,0,0.0
5081,12,12,1.0
5083,12,0,0.0
5085,12,12,1.0
5087,12,0,0.0
5089,12,12,1.0
5091,12,0,0.0
5093,12,12,1.0
5095,12,0,0.0
5097,12,12,1.0
5099,12,0,0.0
5101,12,12,1.0
5103,12,0,0.0
5105,12,12,1.0
5107,12,0,0.0
5109,12,12,1.0
5111,12,0,0.0
5113,12,12,1.0
5115,12,0,0.0
5117,12,12,1.0
5119,12,0,0.0
5121,12,12,1.0
5123,12,0,0.0
5125,12,12,1.0
5127,12,0,0.0
5129,12,12,1.0
5131,12,0,0.0
5133,12,12,1.0
5135,12,0,0.0
5137,12,12,1.0
5139,12,0,0.0
5141,12,12,1.0
5143,12,0,0.0
5145,12,12,1.0
5147,12,0,0.0
5149,12,12,1.0
5151,12,0,0.0
5153,12,12,1.0
5155,12,0,0.0
5157,12,12,1.0
5159,12,0,0.0
5161,12,12,1.0
5163,12,0,0.0
5165,12,12,1.0
5167,12,0,0.0
5169,12,12,1.0
